Product_ID,Gender,Age_Group,Marital_Status,State,Orders,Amount
P00025642,M,51-55,0,Maharashtra,1,19520
P00044442,F,26-35,0,Uttar Pradesh,4,19520
P00137242,F,26-35,1,Gujarat,4,19518
P00115742,F,26-35,0,Andhra Pradesh,2,19516
P00279442,F,26-35,1,Maharashtra,4,19516
P00290342,F,26-35,1,Uttar Pradesh,3,19516
P00084842,M,26-35,0,Kerala,1,19515
P00057542,F,26-35,1,Maharashtra,3,19515
P00046742,F,18-25,0,Telangana,4,19513
P00285342,F,26-35,1,Haryana,1,19512
P00110742,F,26-35,0,Uttar Pradesh,3,19510
P00226242,F,46-50,0,Bihar,1,19508
P00156442,F,36-45,0,Delhi,3,19507
P00281742,F,26-35,0,Maharashtra,1,19507
P00327542,F,46-50,0,Haryana,3,19506
P00246142,F,55+,1,Gujarat,1,19505
P00128442,F,55+,1,Maharashtra,4,19499
P00219942,F,26-35,1,Uttar Pradesh,2,19499
P00085642,M,26-35,0,Jharkhand,2,19497
P00145042,F,26-35,1,Uttar Pradesh,2,19495
P00085242,F,26-35,0,Delhi,2,19493
P00145642,F,18-25,1,Andhra Pradesh,4,19490
P00206642,F,36-45,1,Uttar Pradesh,2,19490
P00237542,M,51-55,0,Uttar Pradesh,2,19490
P00117442,F,46-50,1,Bihar,2,19489
P00333542,F,18-25,1,Uttar Pradesh,1,19488
P00265242,F,55+,0,Madhya Pradesh,3,19487
P00363742,F,26-35,0,Karnataka,1,19486
P00189642,F,36-45,0,Gujarat,3,19484
P00361842,F,18-25,0,Madhya Pradesh,3,19484
P00120342,F,18-25,0,Maharashtra,4,19483
P00031042,F,36-45,0,Madhya Pradesh,3,19477
P00356942,F,36-45,1,Madhya Pradesh,2,19477
P00192242,M,51-55,0,Maharashtra,2,19477
P00220342,F,18-25,0,Maharashtra,4,19474
P00113342,F,18-25,0,Uttar Pradesh,2,19474
P0096642,M,18-25,0,Andhra Pradesh,1,19472
P00064342,M,26-35,0,Madhya Pradesh,1,19472
P00025442,F,36-45,1,Delhi,3,19469
P00110242,F,26-35,0,Uttar Pradesh,4,19467
P00110842,F,26-35,1,Haryana,1,19466
P00359742,F,26-35,0,Karnataka,2,19466
P0095042,M,46-50,1,Punjab,1,19465
P0095042,M,46-50,1,Telangana,4,19465
P00089442,F,26-35,0,Maharashtra,3,19462
P00293242,M,18-25,0,Uttar Pradesh,4,19459
P00181342,F,26-35,1,Uttar Pradesh,2,19457
P00271142,M,55+,1,Uttar Pradesh,2,19457
P00286642,M,26-35,0,Maharashtra,4,19456
P00101942,F,18-25,1,Rajasthan,3,19455
P00174442,F,36-45,1,Delhi,4,19454
P00270942,F,26-35,1,Maharashtra,1,19454
P00112342,M,26-35,1,Karnataka,3,19451
P00058042,M,36-45,0,Himachal Pradesh,3,19450
P00176942,F,26-35,0,Uttar Pradesh,1,19449
P00250642,F,18-25,1,Uttar Pradesh,1,19448
P00313342,M,26-35,1,Uttar Pradesh,3,19446
P00162042,F,26-35,0,Delhi,2,19445
P00123742,M,36-45,1,Maharashtra,1,19445
P00288642,M,51-55,1,Kerala,3,19444
P00156242,F,18-25,0,Madhya Pradesh,2,19443
P00026742,F,26-35,0,Haryana,4,19441
P00045142,F,26-35,1,Uttar Pradesh,3,19438
P00259142,M,26-35,1,Bihar,4,19437
P00321742,F,26-35,1,Uttar Pradesh,1,19437
P00106042,F,18-25,1,Uttar Pradesh,1,19436
P00041342,F,36-45,0,Maharashtra,1,19434
P00147742,F,36-45,0,Uttar Pradesh,1,19434
P00053742,F,26-35,0,Maharashtra,2,19433
P00134242,F,26-35,1,Karnataka,1,19432
P00124342,F,18-25,1,Maharashtra,1,19431
P00150942,F,26-35,1,Uttar Pradesh,3,19431
P00028942,F,26-35,0,Bihar,1,19426
P00361842,M,0-17,1,Andhra Pradesh,3,19425
P00216342,F,26-35,1,Karnataka,2,19424
P00236542,F,46-50,0,Uttar Pradesh,1,19423
P00221142,F,26-35,1,Telangana,4,19419
P00112342,M,36-45,0,Gujarat,2,19416
P00182442,F,18-25,1,Uttar Pradesh,1,19415
P00052542,F,46-50,0,Madhya Pradesh,1,19414
P00270842,F,51-55,1,Uttar Pradesh,3,19413
P00205842,M,26-35,0,Andhra Pradesh,2,19412
P00052842,F,36-45,1,Karnataka,4,19410
P00102642,M,36-45,0,Uttarakhand,3,19408
P00075542,F,26-35,0,Andhra Pradesh,2,19406
P00120142,F,36-45,0,Telangana,4,19404
P00008642,F,18-25,1,Gujarat,3,19402
P00183042,F,26-35,0,Maharashtra,4,19401
P00154042,F,18-25,1,Uttar Pradesh,1,19401
P00370642,F,26-35,0,Delhi,2,19400
P00110942,F,36-45,1,Jharkhand,1,19399
P00123542,F,36-45,1,Maharashtra,2,19399
P00277642,F,36-45,0,Maharashtra,3,19395
P00063342,F,51-55,0,Uttar Pradesh,1,19395
P00123742,F,51-55,0,Madhya Pradesh,4,19394
P00143642,F,36-45,0,Uttar Pradesh,2,19392
P00317942,M,18-25,0,Madhya Pradesh,4,19391
P00057342,F,26-35,1,Uttar Pradesh,4,19386
P00161942,M,18-25,1,Rajasthan,3,19385
P00293742,M,26-35,1,Delhi,3,19383
P00007842,M,36-45,0,Maharashtra,4,19381
P00249842,F,26-35,0,Delhi,4,19380
P00046742,F,55+,0,Karnataka,3,19380
P00220342,M,26-35,1,Uttar Pradesh,3,19380
P00067942,M,26-35,1,Kerala,4,19379
P00331442,F,26-35,1,Uttar Pradesh,3,19378
P00139942,M,55+,0,Maharashtra,1,19376
P00053842,M,26-35,0,Bihar,4,19375
P00061142,F,18-25,0,Karnataka,2,19369
P00116742,F,26-35,0,Bihar,2,19368
P00100742,F,26-35,1,Uttar Pradesh,4,19368
P00170942,F,36-45,0,Maharashtra,3,19367
P00323642,F,36-45,0,Uttar Pradesh,1,19367
P00049242,F,26-35,1,Karnataka,1,19363
P00289342,F,26-35,0,Uttar Pradesh,4,19363
P00052042,F,26-35,0,Uttar Pradesh,4,19361
P00118842,F,36-45,0,Delhi,4,19356
P00307642,F,26-35,1,Maharashtra,2,19356
P00206442,M,18-25,1,Maharashtra,1,19355
P00350042,F,51-55,0,Uttar Pradesh,1,19353
P00057342,F,36-45,0,Andhra Pradesh,2,19351
P00030942,F,26-35,1,Jharkhand,3,19350
P00319342,F,18-25,0,Karnataka,1,19349
P00334242,F,36-45,1,Karnataka,1,19346
P00026942,F,26-35,0,Uttar Pradesh,3,19346
P00069242,M,18-25,1,Karnataka,3,19345
P00228242,F,55+,1,Uttar Pradesh,2,19344
P00224142,F,36-45,0,Karnataka,1,19342
P00146742,M,46-50,1,Uttar Pradesh,1,19342
P00131042,M,26-35,1,Uttar Pradesh,3,19339
P00124642,F,18-25,1,Andhra Pradesh,4,19337
P00367342,F,26-35,0,Haryana,4,19336
P00220442,F,18-25,0,Andhra Pradesh,4,19334
P00074642,F,18-25,0,Karnataka,4,19334
P00284742,F,18-25,1,Uttar Pradesh,2,19333
P00362342,M,51-55,0,Karnataka,1,19328
P00357042,F,55+,0,Karnataka,3,19328
P00241642,F,26-35,0,Uttar Pradesh,1,19327
P00001742,F,18-25,1,Karnataka,1,19326
P00208342,F,18-25,1,Maharashtra,3,19326
P00196542,M,26-35,0,Uttar Pradesh,4,19326
P00282142,F,36-45,1,Andhra Pradesh,1,19325
P00253742,F,26-35,1,Bihar,1,19325
P00117442,M,18-25,0,Maharashtra,2,19325
P00190142,F,36-45,0,Haryana,2,19323
P00229942,F,26-35,0,Maharashtra,3,19320
P00073842,M,26-35,1,Maharashtra,2,19320
P00073842,M,26-35,1,Maharashtra,4,19320
P00313542,M,26-35,1,Delhi,3,19319
P00196542,F,36-45,1,Haryana,3,19319
P00066242,F,18-25,0,Uttar Pradesh,4,19318
P00044442,M,26-35,1,Andhra Pradesh,3,19316
P00298142,F,26-35,0,Andhra Pradesh,1,19316
P00092942,F,18-25,1,Uttar Pradesh,2,19314
P00105342,M,46-50,0,Bihar,1,19312
P00044542,F,46-50,0,Andhra Pradesh,4,19311
P00220942,F,36-45,0,Maharashtra,1,19311
P00218442,F,26-35,0,Kerala,1,19310
P00110542,M,36-45,1,Uttar Pradesh,2,19310
P00326242,F,0-17,1,Madhya Pradesh,3,19308
P00138442,M,36-45,1,Punjab,2,19307
P00228042,F,18-25,0,Maharashtra,2,19306
P00135142,M,26-35,0,Uttar Pradesh,2,19303
P00171342,F,26-35,0,Andhra Pradesh,2,19301
P00316642,M,26-35,1,Punjab,2,19301
P00180542,F,51-55,0,Karnataka,4,19300
P00105642,M,46-50,0,Madhya Pradesh,2,19300
P00344242,F,26-35,0,Uttar Pradesh,1,19300
P00111142,F,18-25,0,Karnataka,4,19297
P00224042,M,18-25,0,Delhi,2,19295
P0095442,M,26-35,1,Himachal Pradesh,1,19295
P00183342,F,18-25,0,Haryana,1,19293
P00178642,M,55+,0,Karnataka,4,19293
P00182242,M,46-50,0,Uttar Pradesh,1,19293
P00262242,F,46-50,0,Gujarat,2,19292
P00102642,F,36-45,0,Karnataka,1,19292
P00015542,F,36-45,1,Karnataka,3,19291
P00110542,F,26-35,0,Haryana,3,19289
P00119442,F,26-35,1,Gujarat,4,19285
P00148042,M,36-45,1,Andhra Pradesh,1,19284
P00010742,F,0-17,0,Maharashtra,2,19284
P00250342,M,0-17,0,Madhya Pradesh,1,19283
P00235242,F,0-17,0,Andhra Pradesh,3,19282
P00085242,M,26-35,0,Uttarakhand,1,19282
P00058242,F,36-45,1,Andhra Pradesh,3,19280
P00084242,M,18-25,0,Himachal Pradesh,4,19280
P00112142,M,26-35,0,Himachal Pradesh,1,19280
P00293742,F,26-35,1,Bihar,4,19278
P00009342,F,18-25,0,Delhi,2,19273
P00031842,F,26-35,1,Karnataka,3,19268
P00059442,M,18-25,0,Uttar Pradesh,1,19268
P00235642,F,26-35,0,Delhi,3,19267
P00293142,F,18-25,0,Maharashtra,3,19263
P00184142,F,26-35,0,Uttar Pradesh,3,19261
P00127042,M,36-45,0,Karnataka,1,19259
P00315442,M,46-50,0,Madhya Pradesh,1,19259
P00350342,M,51-55,0,Delhi,3,19258
P00004742,F,51-55,1,Andhra Pradesh,3,19255
P00186242,F,46-50,0,Maharashtra,1,19255
P00118442,M,18-25,0,Uttar Pradesh,1,19254
P00351142,F,55+,1,Haryana,2,19253
P00209842,M,26-35,0,Himachal Pradesh,3,19252
P00243942,F,26-35,1,Maharashtra,1,19251
P00273742,F,36-45,1,Maharashtra,1,19251
P00202742,M,51-55,1,Maharashtra,2,19251
P00102542,F,36-45,0,Andhra Pradesh,4,19250
P00111042,F,51-55,0,Gujarat,2,19249
P00046142,F,26-35,0,Gujarat,2,19247
P00006442,M,26-35,0,Uttar Pradesh,2,19245
P00289942,F,36-45,0,Delhi,2,19243
P00294142,F,26-35,0,Andhra Pradesh,4,19241
P00058042,F,18-25,0,Madhya Pradesh,2,19241
P00074342,M,26-35,0,Maharashtra,1,19238
P00306242,F,26-35,0,Gujarat,4,19237
P00036042,M,26-35,0,Gujarat,1,19235
P00182542,F,18-25,0,Uttar Pradesh,2,19235
P00273442,F,36-45,0,Haryana,4,19232
P00210042,F,26-35,0,Haryana,4,19230
P00266942,M,26-35,1,Kerala,3,19229
P00266942,M,26-35,1,Rajasthan,3,19229
P00244042,M,0-17,0,Kerala,2,19228
P00275642,F,18-25,0,Maharashtra,2,19221
P0095242,F,18-25,0,Uttar Pradesh,2,19221
P00246942,F,55+,1,Uttar Pradesh,1,19220
P00080342,M,0-17,1,Maharashtra,1,19216
P00153742,F,26-35,1,Maharashtra,3,19216
P00306042,F,36-45,0,Uttar Pradesh,1,19215
P00293242,F,18-25,1,Madhya Pradesh,4,19214
P00116142,M,26-35,0,Uttar Pradesh,2,19214
P00214142,F,51-55,1,Uttar Pradesh,1,19213
P00103042,F,51-55,0,Gujarat,2,19211
P00145742,F,26-35,1,Uttar Pradesh,1,19211
P00229742,F,18-25,1,Uttar Pradesh,3,19210
P00059442,F,36-45,0,Uttar Pradesh,4,19209
P00120442,F,36-45,0,Haryana,1,19208
P00057542,F,36-45,0,Karnataka,3,19204
P00086142,F,26-35,1,Uttar Pradesh,4,19204
P00262242,F,26-35,1,Uttar Pradesh,1,19203
P00053042,F,18-25,0,Maharashtra,4,19202
P00317442,F,51-55,0,Maharashtra,4,19198
P00289242,F,26-35,0,Bihar,1,19195
P00362542,M,36-45,1,Andhra Pradesh,3,19193
P00117442,F,18-25,1,Uttar Pradesh,2,19187
P00131542,M,55+,1,Kerala,3,19186
P00057642,F,18-25,0,Maharashtra,2,19183
P00317842,M,26-35,0,Andhra Pradesh,2,19182
P00135742,F,46-50,0,Haryana,3,19179
P00265242,F,18-25,1,Haryana,4,19175
P00165142,F,26-35,0,Uttar Pradesh,4,19175
P00276142,F,26-35,1,Bihar,2,19171
P00368242,M,0-17,0,Himachal Pradesh,3,19169
P00125942,F,36-45,0,Uttar Pradesh,2,19166
P00283942,M,36-45,0,Uttar Pradesh,1,19164
P00014542,F,26-35,0,Maharashtra,3,19163
P00020342,F,46-50,0,Karnataka,4,19160
P0097142,F,26-35,0,Uttar Pradesh,4,19159
P00146742,F,36-45,1,Andhra Pradesh,3,19155
P00324942,F,26-35,1,Haryana,3,19155
P00344042,F,46-50,1,Gujarat,3,19147
P00144242,F,26-35,0,Madhya Pradesh,4,19145
P00053942,F,18-25,1,Bihar,1,19143
P00057942,F,26-35,0,Uttar Pradesh,2,19141
P00119842,F,36-45,0,Uttar Pradesh,1,19141
P00191742,F,26-35,0,Madhya Pradesh,1,19139
P00126042,M,46-50,1,Madhya Pradesh,1,19138
P00152742,M,26-35,1,Punjab,4,19137
P00091142,M,36-45,1,Delhi,2,19136
P00003642,F,18-25,0,Maharashtra,2,19135
P00332842,F,0-17,0,Bihar,4,19133
P00112142,M,51-55,0,Bihar,3,19131
P00043542,F,26-35,0,Haryana,4,19130
P00174442,F,46-50,0,Madhya Pradesh,1,19129
P00036342,F,26-35,0,Gujarat,1,19126
P00059442,F,26-35,0,Gujarat,4,19126
P00216942,M,26-35,0,Gujarat,2,19125
P00214342,F,26-35,0,Uttar Pradesh,1,19122
P00336742,F,36-45,0,Uttar Pradesh,3,19122
P00275142,M,18-25,0,Himachal Pradesh,1,19119
P00053842,M,18-25,1,Madhya Pradesh,1,19119
P00054242,F,36-45,1,Uttar Pradesh,2,19119
P00149342,F,26-35,0,Andhra Pradesh,1,19116
P00113542,F,36-45,0,Delhi,3,19116
P00115642,F,36-45,1,Haryana,3,19115
P00226242,F,26-35,0,Karnataka,1,19115
P00111542,F,36-45,0,Maharashtra,3,19114
P00118742,M,18-25,1,Uttar Pradesh,2,19113
P00267142,F,26-35,1,Madhya Pradesh,3,19112
P00053842,M,18-25,1,Karnataka,4,19111
P00176742,F,51-55,0,Maharashtra,2,19110
P00213042,M,26-35,1,Uttar Pradesh,4,19110
P00085042,F,18-25,1,Uttar Pradesh,3,19109
P00346442,M,26-35,1,Uttar Pradesh,4,19108
P00290242,F,26-35,0,Uttar Pradesh,2,19106
P00295942,F,46-50,1,Gujarat,3,19105
P00243942,F,46-50,0,Karnataka,4,19101
P00003942,F,18-25,1,Bihar,2,19099
P00142142,F,26-35,0,Delhi,2,19096
P00069042,F,18-25,0,Maharashtra,2,19096
P00129642,F,55+,1,Gujarat,2,19095
P00003642,F,26-35,1,Madhya Pradesh,4,19093
P00161942,M,26-35,1,Karnataka,2,19092
P00351342,F,51-55,0,Karnataka,1,19092
P00355942,F,18-25,1,Maharashtra,2,19090
P00057642,F,46-50,1,Maharashtra,2,19089
P00279442,F,26-35,0,Uttar Pradesh,4,19088
P00305042,F,26-35,0,Maharashtra,4,19085
P00035842,F,26-35,0,Delhi,3,19084
P00156542,F,18-25,1,Maharashtra,3,19081
P00151742,F,26-35,1,Maharashtra,4,19081
P00245242,F,26-35,0,Uttar Pradesh,1,19076
P00282642,F,26-35,0,Delhi,3,19073
P00032142,F,18-25,0,Madhya Pradesh,4,19073
P00335142,F,26-35,0,Kerala,1,19072
P00365042,F,26-35,0,Maharashtra,2,19072
P00182642,F,26-35,0,Haryana,2,19070
P00149642,M,51-55,0,Delhi,3,19069
P00028042,F,26-35,0,Uttar Pradesh,4,19069
P00313842,F,36-45,0,Delhi,4,19067
P00053642,M,26-35,0,Himachal Pradesh,3,19067
P00030642,M,36-45,0,Madhya Pradesh,2,19067
P00254142,M,26-35,0,Uttarakhand,1,19067
P00155442,F,26-35,0,Uttar Pradesh,1,19065
P00111142,F,26-35,0,Andhra Pradesh,3,19064
P00205242,M,26-35,0,Delhi,2,19059
P00014642,M,26-35,0,Jharkhand,2,19059
P00349242,M,51-55,1,Andhra Pradesh,4,19056
P00285842,F,36-45,1,Karnataka,2,19054
P00002542,M,46-50,1,Madhya Pradesh,4,19054
P00249142,F,26-35,0,Uttar Pradesh,1,19054
P00303042,F,26-35,1,Haryana,4,19053
P00046242,F,26-35,0,Maharashtra,1,19052
P00302142,F,46-50,0,Madhya Pradesh,2,19051
P00363742,M,18-25,1,Maharashtra,2,19050
P00003442,M,36-45,0,Delhi,4,19049
P00217742,F,18-25,1,Jharkhand,3,19048
P00153842,F,26-35,1,Karnataka,4,19048
P00367242,F,18-25,0,Uttar Pradesh,1,19048
P00364842,F,26-35,0,Delhi,4,19046
P00150942,F,18-25,0,Andhra Pradesh,4,19045
P00189242,F,51-55,1,Maharashtra,2,19045
P00155442,F,51-55,0,Maharashtra,1,19045
P00311542,F,46-50,0,Uttar Pradesh,3,19045
P00111142,F,26-35,0,Karnataka,3,19044
P00295942,F,18-25,1,Andhra Pradesh,2,19041
P00006242,F,18-25,0,Andhra Pradesh,1,19039
P00116642,M,18-25,0,Madhya Pradesh,4,19038
P00283942,F,18-25,1,Andhra Pradesh,4,19037
P00362442,F,18-25,0,Maharashtra,2,19036
P00086242,M,36-45,1,Andhra Pradesh,2,19034
P00161942,F,55+,0,Andhra Pradesh,3,19034
P00173242,F,26-35,1,Karnataka,2,19034
P00129542,F,0-17,1,Maharashtra,1,19033
P00366542,F,46-50,1,Maharashtra,1,19032
P00159542,F,36-45,0,Uttar Pradesh,2,19031
P00211142,F,36-45,0,Haryana,1,19030
P00250242,M,0-17,0,Uttar Pradesh,4,19029
P00031942,M,18-25,0,Delhi,2,19027
P00358742,F,36-45,1,Kerala,3,19024
P00113942,F,26-35,1,Uttar Pradesh,4,19024
P00083842,F,26-35,1,Uttar Pradesh,3,19023
P00303742,M,36-45,0,Andhra Pradesh,2,19022
P00239142,F,26-35,1,Himachal Pradesh,4,19021
P00216342,M,26-35,1,Himachal Pradesh,1,19020
P00286742,M,26-35,0,Himachal Pradesh,2,19019
P00117342,F,46-50,1,Uttar Pradesh,1,19015
P00187442,F,51-55,0,Karnataka,3,19014
P00294842,F,26-35,1,Maharashtra,2,19014
P00176342,F,55+,0,Maharashtra,3,19014
P00176842,M,36-45,0,Uttar Pradesh,1,19014
P00047742,M,26-35,1,Gujarat,4,19011
P00249542,F,26-35,0,Karnataka,2,19010
P00156342,F,18-25,0,Uttar Pradesh,2,19007
P00288642,F,26-35,1,Uttar Pradesh,4,19007
P00278642,F,46-50,1,Madhya Pradesh,1,19004
P00070442,M,18-25,0,Andhra Pradesh,2,19002
P00031142,F,36-45,0,Rajasthan,4,19002
P00226342,F,36-45,0,Madhya Pradesh,1,19000
P00057442,M,26-35,1,Kerala,3,18997
P00041942,M,36-45,0,Andhra Pradesh,3,18996
P00213742,M,36-45,1,Delhi,2,18996
P00325242,F,46-50,0,Andhra Pradesh,1,18995
P00101342,F,18-25,1,Delhi,2,18992
P00110742,F,51-55,1,Haryana,1,18989
P00326742,F,18-25,0,Karnataka,1,18987
P00194442,M,26-35,0,Uttar Pradesh,4,18985
P00116342,F,55+,0,Maharashtra,4,18984
P00120842,F,36-45,1,Maharashtra,2,18983
P00293342,M,51-55,0,Jharkhand,1,18980
P00305142,M,18-25,1,Andhra Pradesh,4,18975
P00250242,F,18-25,0,Andhra Pradesh,2,18974
P00113242,F,26-35,0,Maharashtra,1,18971
P00180642,F,36-45,0,Uttar Pradesh,1,18970
P00244742,M,36-45,0,Karnataka,4,18968
P00034842,M,46-50,1,Delhi,2,18964
P00313642,F,46-50,1,Karnataka,2,18964
P00255942,M,51-55,1,Bihar,1,18963
P00006942,M,26-35,0,Madhya Pradesh,2,18961
P00222842,F,26-35,0,Haryana,2,18960
P00265242,M,51-55,1,Gujarat,1,18959
P00220442,F,36-45,1,Maharashtra,3,18959
P00051642,F,26-35,1,Uttar Pradesh,3,18959
P00173842,M,26-35,1,Delhi,3,18957
P00182642,F,26-35,0,Maharashtra,3,18956
P00343642,M,26-35,1,Karnataka,3,18953
P00111142,M,46-50,0,Maharashtra,1,18953
P00157942,F,18-25,0,Karnataka,1,18952
P00031542,F,26-35,0,Maharashtra,3,18952
P00003942,F,18-25,1,Andhra Pradesh,4,18891
P00145742,F,26-35,1,Andhra Pradesh,3,18858
P00276842,F,26-35,1,Uttar Pradesh,3,18856
P00038442,F,36-45,1,Andhra Pradesh,1,18851
P00327842,F,26-35,1,Delhi,4,18832
P00093642,F,26-35,0,Andhra Pradesh,1,18828
P00163242,F,26-35,1,Andhra Pradesh,2,18801
P00058142,F,26-35,0,Andhra Pradesh,4,18798
P00240142,M,18-25,0,Andhra Pradesh,4,18789
P00277642,F,26-35,1,Andhra Pradesh,1,18782
P00127642,F,26-35,0,Maharashtra,3,18780
P00110942,F,36-45,0,Andhra Pradesh,3,18770
P00347142,M,26-35,0,Kerala,3,18688
P00111042,M,26-35,1,Madhya Pradesh,2,18685
P00173542,M,26-35,0,Jharkhand,1,18679
P00114742,M,26-35,0,Maharashtra,3,18665
P00351042,F,26-35,1,Andhra Pradesh,3,18614
P00025442,F,46-50,0,Andhra Pradesh,2,18612
P00035842,M,26-35,0,Bihar,4,18609
P00102442,M,46-50,0,Andhra Pradesh,3,18608
P00245642,M,18-25,0,Madhya Pradesh,3,18592
P00275642,F,36-45,0,Uttar Pradesh,4,18583
P00073642,M,26-35,0,Uttarakhand,3,18580
P00001142,F,51-55,0,Andhra Pradesh,3,18573
P00144542,F,51-55,1,Andhra Pradesh,4,18568
P00293342,M,55+,0,Maharashtra,3,18559
P00003442,F,26-35,0,Andhra Pradesh,4,18536
P00111242,M,51-55,0,Uttar Pradesh,4,18516
P00131542,M,18-25,0,Punjab,1,18465
P00073842,M,36-45,1,Andhra Pradesh,4,18413
P00057542,M,18-25,0,Andhra Pradesh,4,18311
P00225942,F,26-35,1,Delhi,4,18269
P00346942,M,26-35,1,Maharashtra,1,17415
P00119142,M,18-25,0,Delhi,1,17333
P00093642,M,26-35,0,Delhi,4,17321
P00103042,F,26-35,1,Delhi,4,17300
P00304542,M,18-25,0,Delhi,1,17262
P00118642,F,26-35,1,Delhi,2,17204
P00205842,F,18-25,0,Delhi,1,17175
P00064442,F,26-35,1,Delhi,4,17175
P00153742,F,26-35,0,Maharashtra,2,17175
P00165842,M,26-35,1,Maharashtra,2,17143
P00258442,F,26-35,0,Delhi,4,17130
P00199642,F,26-35,1,Delhi,1,17107
P00271442,F,26-35,0,Delhi,4,17097
P00057442,M,26-35,0,Delhi,4,17093
P00009542,M,36-45,1,Gujarat,1,17058
P00265742,F,36-45,1,Delhi,1,17052
P00233342,F,18-25,1,Delhi,1,17036
P00247542,M,26-35,1,Delhi,1,17002
P00036842,M,36-45,0,Maharashtra,1,16995
P00024642,F,26-35,0,Kerala,1,16980
P00157142,F,18-25,1,Uttar Pradesh,4,16954
P00274242,F,36-45,1,Madhya Pradesh,2,16947
P00243942,M,51-55,0,Andhra Pradesh,2,16938
P00296342,F,51-55,0,Madhya Pradesh,4,16937
P00227842,F,51-55,1,Uttar Pradesh,4,16937
P00057742,M,36-45,0,Karnataka,2,16935
P00008742,F,36-45,1,Delhi,1,16933
P00055642,F,26-35,1,Gujarat,3,16933
P00144642,F,26-35,0,Karnataka,2,16928
P00240142,F,26-35,0,Karnataka,2,16927
P00275842,F,26-35,1,Uttar Pradesh,3,16927
P00114542,F,26-35,0,Delhi,3,16922
P00111242,F,36-45,0,Madhya Pradesh,3,16921
P00120042,F,26-35,1,Karnataka,4,16920
P00368042,M,46-50,0,Karnataka,2,16920
P00302642,F,51-55,1,Uttar Pradesh,4,16920
P00248142,F,26-35,0,Karnataka,4,16919
P00316642,F,26-35,0,Karnataka,3,16918
P00212942,F,55+,0,Delhi,3,16917
P00035842,F,36-45,1,Karnataka,4,16915
P00153842,M,36-45,0,Karnataka,2,16911
P00102242,F,36-45,0,Delhi,3,16907
P00254242,F,46-50,1,Karnataka,1,16906
P00348242,F,26-35,0,Delhi,3,16904
P00086442,F,36-45,0,Delhi,3,16903
P00025142,F,51-55,0,Gujarat,3,16902
P00022942,F,26-35,0,Karnataka,2,16902
P00269642,F,26-35,0,Delhi,3,16901
P00299142,F,46-50,0,Delhi,1,16900
P00325742,F,26-35,1,Karnataka,2,16897
P00332842,F,46-50,1,Karnataka,1,16896
P00181542,M,51-55,0,Maharashtra,3,16896
P00300042,F,46-50,0,Madhya Pradesh,1,16895
P0098442,F,26-35,1,Delhi,2,16894
P00150342,F,36-45,0,Karnataka,2,16892
P00265142,M,46-50,0,Gujarat,1,16891
P00196742,F,26-35,0,Karnataka,4,16891
P00356742,F,46-50,1,Delhi,3,16887
P00176642,F,26-35,0,Madhya Pradesh,1,16887
P00348942,F,51-55,0,Uttar Pradesh,4,16887
P0096542,F,26-35,0,Karnataka,1,16883
P00188542,F,36-45,0,Delhi,3,16878
P00271142,M,26-35,0,Delhi,3,16870
P00113642,F,26-35,1,Karnataka,4,16867
P00223242,F,26-35,0,Delhi,4,16865
P00088042,F,36-45,1,Delhi,4,16865
P00115142,F,26-35,1,Delhi,3,16863
P00120042,F,36-45,0,Delhi,2,16862
P00004842,M,46-50,0,Delhi,2,16862
P00083242,F,36-45,0,Karnataka,3,16861
P00262642,F,36-45,0,Karnataka,4,16861
P00295942,F,51-55,1,Kerala,1,16860
P00329242,M,26-35,0,Maharashtra,3,16859
P00147342,M,0-17,1,Maharashtra,1,16856
P00217442,F,46-50,0,Uttar Pradesh,1,16855
P00170642,F,36-45,0,Delhi,3,16854
P00085042,F,36-45,0,Delhi,3,16854
P00352842,F,26-35,1,Uttar Pradesh,1,16851
P00252542,M,55+,1,Maharashtra,1,16843
P00110042,M,36-45,1,Andhra Pradesh,3,16842
P00110042,M,36-45,1,Delhi,4,16842
P00326842,M,51-55,1,Maharashtra,1,16842
P00127742,M,26-35,0,Bihar,1,16837
P00319342,F,46-50,1,Madhya Pradesh,1,16837
P00274242,F,26-35,1,Uttar Pradesh,4,16836
P00084442,F,26-35,0,Karnataka,2,16835
P00121042,F,26-35,0,Karnataka,3,16835
P00251242,F,26-35,1,Delhi,2,16834
P00270942,F,26-35,0,Delhi,1,16832
P00255942,F,26-35,0,Karnataka,3,16832
P00255942,M,51-55,1,Delhi,4,16829
P00010842,M,18-25,1,Maharashtra,1,16828
P00348542,F,26-35,0,Delhi,4,16827
P00162442,F,26-35,1,Karnataka,1,16822
P00155442,F,36-45,0,Delhi,1,16818
P00112142,M,51-55,0,Madhya Pradesh,1,16818
P00000842,F,36-45,0,Maharashtra,2,16818
P00208942,F,46-50,1,Delhi,4,16817
P00010742,F,26-35,0,Karnataka,2,16813
P00130642,F,18-25,1,Uttar Pradesh,3,16812
P00150542,F,36-45,0,Gujarat,4,16811
P00184842,M,26-35,0,Jharkhand,4,16807
P00128942,M,55+,0,Uttar Pradesh,4,16805
P00270242,F,26-35,1,Karnataka,4,16804
P00148342,F,36-45,1,Delhi,3,16799
P00117842,M,51-55,1,Maharashtra,1,16799
P00026742,F,26-35,1,Karnataka,1,16797
P00116142,M,55+,0,Kerala,2,16795
P00177542,F,36-45,0,Delhi,4,16794
